seat_id,booking_id,screen_id,seat_number,seat_type,charges,status,,
ST_2859,BK_1703,SC_132,D14,Regular,10,Booked,,
ST_2860,BK_1513,SC_657,A5,Regular,10,Booked,,
ST_2861,BK_4883,SC_211,B3,VIP,50,Booked,,
ST_2862,BK_4526,SC_835,D4,Regular,10,Reserved,,
ST_2863,BK_1068,SC_230,C1,Premium,25,Available,,
ST_2864,BK_122,SC_362,D2,Premium,25,Booked,,
ST_2865,BK_1203,SC_262,D5,Premium,25,Booked,,
ST_2866,BK_8877,SC_20,B6,Premium,25,Booked,,
ST_2867,BK_2032,SC_19,E17,Regular,10,Available,,
ST_2868,BK_9780,SC_4,D19,Regular,10,Available,,
ST_2869,BK_9420,SC_316,A2,Regular,10,Booked,,
ST_2870,BK_4763,SC_281,D11,Regular,10,Booked,,
ST_2871,BK_916,SC_115,B8,Premium,25,Booked,,
ST_2872,BK_4244,SC_669,C9,Regular,10,Booked,,
ST_2873,BK_6306,SC_323,A11,Premium,25,Booked,,
ST_2874,BK_6952,SC_750,A3,Premium,25,Booked,,
ST_2875,BK_9142,SC_377,C19,VIP,50,Booked,,
ST_2876,BK_4136,SC_43,B12,Premium,25,Booked,,
ST_2877,BK_359,SC_998,B16,Regular,10,Booked,,
ST_2878,BK_7729,SC_96,E11,Regular,10,Reserved,,
ST_2879,BK_2748,SC_908,B6,Premium,25,Booked,,
ST_2880,BK_217,SC_948,E15,Premium,25,Available,,
ST_2881,BK_4601,SC_606,C13,Regular,10,Booked,,
ST_2882,BK_9359,SC_31,E7,Regular,10,Booked,,
ST_2883,BK_2961,SC_681,A16,Regular,10,Available,,
ST_2884,BK_6597,SC_12,A12,Regular,10,Booked,,
ST_2885,BK_7580,SC_451,A3,VIP,50,Booked,,
ST_2886,BK_4182,SC_466,B16,Premium,25,Reserved,,
ST_2887,BK_5712,SC_571,E19,Regular,10,Booked,,
ST_2888,BK_416,SC_252,E9,Premium,25,Available,,
ST_2889,BK_3909,SC_856,C13,Premium,25,Available,,
ST_2890,BK_301,SC_688,C17,VIP,50,Booked,,
ST_2891,BK_1307,SC_754,D8,Premium,25,Available,,
ST_2892,BK_1562,SC_915,E14,Regular,10,Booked,,
ST_2893,BK_5999,SC_15,B9,Premium,25,Booked,,
ST_2894,BK_6589,SC_755,E17,Regular,10,Booked,,
ST_2895,BK_3377,SC_461,C6,Premium,25,Booked,,
ST_2896,BK_7730,SC_674,A11,Regular,10,Available,,
ST_2897,BK_8354,SC_731,A5,Premium,25,Booked,,
ST_2898,BK_4450,SC_850,D5,Regular,10,Available,,
ST_2899,BK_9119,SC_963,C3,Regular,10,Booked,,
ST_2900,BK_6396,SC_769,D2,Regular,10,Booked,,
ST_2901,BK_6287,SC_971,A10,Premium,25,Booked,,
ST_2902,BK_4957,SC_843,C18,VIP,50,Booked,,
ST_2903,BK_1809,SC_875,A3,VIP,50,Available,,
ST_2904,BK_1487,SC_570,D9,Premium,25,Reserved,,
ST_2905,BK_4643,SC_379,B14,Regular,10,Available,,
ST_2906,BK_5496,SC_349,C17,Regular,10,Booked,,
ST_2907,BK_5978,SC_392,A12,Regular,10,Booked,,
ST_2908,BK_4419,SC_127,A6,Regular,10,Booked,,
ST_2909,BK_6532,SC_745,E10,Premium,25,Reserved,,
ST_2910,BK_6283,SC_40,D9,Regular,10,Booked,,
ST_2911,BK_914,SC_570,D12,Regular,10,Booked,,
ST_2912,BK_4750,SC_164,E6,Regular,10,Booked,,
ST_2913,BK_3434,SC_115,E1,Premium,25,Booked,,
ST_2914,BK_51,SC_736,C6,Regular,10,Available,,
ST_2915,BK_1733,SC_239,C15,Premium,25,Reserved,,
ST_2916,BK_6970,SC_352,B19,Regular,10,Booked,,
ST_2917,BK_3094,SC_125,D15,Premium,25,Booked,,
ST_2918,BK_3509,SC_739,B7,Premium,25,Booked,,
ST_2919,BK_6691,SC_288,E10,Premium,25,Booked,,
ST_2920,BK_5026,SC_387,C15,Premium,25,Booked,,
ST_2921,BK_3014,SC_492,E12,Regular,10,Booked,,
ST_2922,BK_9146,SC_501,C17,Regular,10,Available,,
ST_2923,BK_7028,SC_558,A4,VIP,50,Booked,,
ST_2924,BK_4628,SC_440,E20,Premium,25,Booked,,
ST_2925,BK_8684,SC_756,A17,Premium,25,Booked,,
ST_2926,BK_3741,SC_309,D3,Premium,25,Booked,,
ST_2927,BK_9248,SC_985,D11,Regular,10,Booked,,
ST_2928,BK_3569,SC_120,B20,Regular,10,Booked,,
ST_2929,BK_5231,SC_689,D16,Regular,10,Booked,,
ST_2930,BK_9603,SC_79,D5,Premium,25,Booked,,
ST_2931,BK_1393,SC_424,A1,Regular,10,Available,,
ST_2932,BK_6906,SC_149,C15,Regular,10,Available,,
ST_2933,BK_348,SC_157,C19,Regular,10,Booked,,
ST_2934,BK_8573,SC_98,B10,Regular,10,Booked,,
ST_2935,BK_7351,SC_830,A20,Regular,10,Available,,
ST_2936,BK_607,SC_654,B11,Regular,10,Booked,,
ST_2937,BK_8315,SC_304,B7,Premium,25,Booked,,
ST_2938,BK_3557,SC_490,B19,Premium,25,Booked,,
ST_2939,BK_8548,SC_202,C15,Premium,25,Booked,,
ST_2940,BK_8893,SC_28,D4,Regular,10,Booked,,
ST_2941,BK_5452,SC_707,E13,Premium,25,Available,,
ST_2942,BK_7252,SC_934,D20,Regular,10,Booked,,
ST_2943,BK_5226,SC_49,C3,Regular,10,Booked,,
ST_2944,BK_687,SC_541,B13,VIP,50,Booked,,
ST_2945,BK_7356,SC_572,C12,Regular,10,Booked,,
ST_2946,BK_8955,SC_783,E19,Regular,10,Booked,,
ST_2947,BK_1119,SC_344,B2,Regular,10,Booked,,
ST_2948,BK_5719,SC_335,B11,Regular,10,Available,,
ST_2949,BK_8941,SC_239,B20,Regular,10,Available,,
ST_2950,BK_7476,SC_971,A15,Regular,10,Available,,
ST_2951,BK_1053,SC_413,A17,Premium,25,Available,,
ST_2952,BK_1757,SC_845,D16,Premium,25,Booked,,
ST_2953,BK_8943,SC_786,D7,Premium,25,Available,,
ST_2954,BK_7226,SC_192,E20,Premium,25,Booked,,
ST_2955,BK_6946,SC_617,E18,Regular,10,Booked,,
ST_2956,BK_7313,SC_290,D14,Premium,25,Booked,,
ST_2957,BK_2552,SC_374,B9,Premium,25,Booked,,
ST_2958,BK_3995,SC_248,E2,Regular,10,Booked,,
ST_2959,BK_7761,SC_580,A2,Regular,10,Reserved,,
ST_2960,BK_33,SC_706,B19,Regular,10,Booked,,
ST_2961,BK_3035,SC_787,B10,Regular,10,Available,,
ST_2962,BK_4703,SC_638,E2,Regular,10,Booked,,
ST_2963,BK_6499,SC_148,A13,Regular,10,Booked,,
ST_2964,BK_2700,SC_783,B3,Premium,25,Booked,,
ST_2965,BK_7958,SC_245,B15,Regular,10,Booked,,
ST_2966,BK_1169,SC_982,E8,Regular,10,Available,,
ST_2967,BK_7538,SC_509,A10,Regular,10,Reserved,,
ST_2968,BK_554,SC_1000,B3,Premium,25,Booked,,
ST_2969,BK_7547,SC_296,D1,Premium,25,Booked,,
ST_2970,BK_2264,SC_492,D3,Premium,25,Available,,
ST_2971,BK_3568,SC_434,D12,Regular,10,Booked,,
ST_2972,BK_986,SC_664,A11,Regular,10,Reserved,,
ST_2973,BK_8011,SC_138,E18,Premium,25,Booked,,
ST_2974,BK_815,SC_171,D5,Premium,25,Booked,,
ST_2975,BK_1285,SC_250,D11,Regular,10,Available,,
ST_2976,BK_8179,SC_179,C12,Premium,25,Reserved,,
ST_2977,BK_7013,SC_497,E3,Regular,10,Booked,,
ST_2978,BK_4340,SC_315,E18,Premium,25,Booked,,
ST_2979,BK_6747,SC_829,B13,Regular,10,Booked,,
ST_2980,BK_6755,SC_704,E10,Regular,10,Booked,,
ST_2981,BK_6995,SC_275,D2,Premium,25,Booked,,
ST_2982,BK_6870,SC_920,D8,Premium,25,Booked,,
ST_2983,BK_7193,SC_781,C14,Regular,10,Booked,,
ST_2984,BK_267,SC_935,A14,Regular,10,Booked,,
ST_2985,BK_8982,SC_594,D11,Regular,10,Booked,,
ST_2986,BK_9546,SC_701,D4,Regular,10,Booked,,
ST_2987,BK_1943,SC_781,C12,Regular,10,Booked,,
ST_2988,BK_562,SC_952,E1,Regular,10,Reserved,,
ST_2989,BK_3507,SC_259,C10,Premium,25,Available,,
ST_2990,BK_8691,SC_719,E4,Regular,10,Booked,,
ST_2991,BK_5739,SC_602,B11,Premium,25,Booked,,
ST_2992,BK_7815,SC_186,B15,Regular,10,Booked,,
ST_2993,BK_4066,SC_29,E16,Premium,25,Booked,,
ST_2994,BK_891,SC_279,D14,Regular,10,Booked,,
ST_2995,BK_5274,SC_575,B14,Regular,10,Booked,,
ST_2996,BK_4262,SC_379,E1,Regular,10,Booked,,
ST_2997,BK_147,SC_817,C16,Regular,10,Available,,
ST_2998,BK_7993,SC_356,D1,Regular,10,Reserved,,
ST_2999,BK_9293,SC_776,A2,Regular,10,Booked,,
ST_3000,BK_6189,SC_346,A16,Regular,10,Booked,,
ST_3001,BK_8931,SC_767,B14,Regular,10,Booked,,
ST_3002,BK_4691,SC_825,C16,Premium,25,Booked,,
ST_3003,BK_5456,SC_43,D5,Regular,10,Booked,,
ST_3004,BK_4637,SC_756,A9,Regular,10,Booked,,
ST_3005,BK_9073,SC_258,D17,VIP,50,Reserved,,
ST_3006,BK_345,SC_715,D11,Premium,25,Available,,
ST_3007,BK_2442,SC_915,E8,Regular,10,Booked,,
ST_3008,BK_1470,SC_512,D20,Premium,25,Reserved,,
ST_3009,BK_5126,SC_741,A18,Regular,10,Booked,,
ST_3010,BK_3991,SC_678,B1,Regular,10,Booked,,
ST_3011,BK_4517,SC_322,D4,Regular,10,Booked,,
ST_3012,BK_5450,SC_202,A8,Regular,10,Booked,,
ST_3013,BK_7922,SC_264,A19,Regular,10,Available,,
ST_3014,BK_9517,SC_608,D15,Premium,25,Booked,,
ST_3015,BK_7387,SC_459,E9,Premium,25,Booked,,
ST_3016,BK_440,SC_21,A20,Regular,10,Booked,,
ST_3017,BK_8296,SC_821,C1,Regular,10,Booked,,
ST_3018,BK_4591,SC_720,E1,Premium,25,Available,,
ST_3019,BK_9908,SC_677,E15,Regular,10,Booked,,
ST_3020,BK_185,SC_193,B3,Regular,10,Booked,,
ST_3021,BK_8080,SC_374,E12,Regular,10,Booked,,
ST_3022,BK_6785,SC_858,D5,Regular,10,Booked,,
ST_3023,BK_67,SC_817,B10,Regular,10,Available,,
ST_3024,BK_3086,SC_567,A5,Regular,10,Booked,,
ST_3025,BK_8629,SC_14,B17,Regular,10,Reserved,,
ST_3026,BK_4343,SC_433,A8,Premium,25,Booked,,
ST_3027,BK_3548,SC_891,A1,Regular,10,Reserved,,
ST_3028,BK_4111,SC_794,A1,Regular,10,Booked,,
ST_3029,BK_4021,SC_729,D3,VIP,50,Available,,
ST_3030,BK_2379,SC_612,D17,Regular,10,Available,,
ST_3031,BK_2337,SC_195,A6,Regular,10,Booked,,
ST_3032,BK_9392,SC_376,A2,Regular,10,Available,,
ST_3033,BK_3759,SC_450,A18,Regular,10,Available,,
ST_3034,BK_1731,SC_778,E3,Regular,10,Booked,,
ST_3035,BK_7522,SC_167,C1,VIP,50,Booked,,
ST_3036,BK_3718,SC_722,A3,Premium,25,Booked,,
ST_3037,BK_5712,SC_804,A20,Regular,10,Booked,,
ST_3038,BK_4266,SC_371,C13,Regular,10,Booked,,
ST_3039,BK_417,SC_310,E18,Regular,10,Available,,
ST_3040,BK_8902,SC_832,B2,Regular,10,Booked,,
ST_3041,BK_2624,SC_754,C4,Regular,10,Booked,,
ST_3042,BK_3144,SC_928,D7,Premium,25,Booked,,
ST_3043,BK_7857,SC_764,D3,Regular,10,Booked,,
ST_3044,BK_7144,SC_688,D17,Regular,10,Available,,
ST_3045,BK_2487,SC_950,C4,Regular,10,Reserved,,
ST_3046,BK_6051,SC_905,D15,Regular,10,Booked,,
ST_3047,BK_9021,SC_32,D6,Premium,25,Booked,,
ST_3048,BK_9494,SC_182,A9,Regular,10,Booked,,
ST_3049,BK_6712,SC_221,B7,Regular,10,Available,,
ST_3050,BK_5481,SC_754,A19,Premium,25,Available,,
ST_3051,BK_8504,SC_164,A5,Premium,25,Booked,,
ST_3052,BK_6711,SC_285,C12,VIP,50,Reserved,,
ST_3053,BK_5189,SC_881,B9,Regular,10,Booked,,
ST_3054,BK_9512,SC_641,D7,Regular,10,Booked,,
ST_3055,BK_7725,SC_436,D11,Premium,25,Available,,
ST_3056,BK_7380,SC_80,E4,Premium,25,Booked,,
ST_3057,BK_9883,SC_819,B14,Premium,25,Booked,,
ST_3058,BK_5266,SC_762,C12,Regular,10,Available,,
ST_3059,BK_9356,SC_347,D20,Regular,10,Reserved,,
ST_3060,BK_3832,SC_481,D18,VIP,50,Booked,,
ST_3061,BK_8097,SC_411,A2,Regular,10,Booked,,
ST_3062,BK_7020,SC_714,D10,Regular,10,Booked,,
ST_3063,BK_9646,SC_493,C3,Premium,25,Available,,
ST_3064,BK_5598,SC_563,A11,Premium,25,Reserved,,
ST_3065,BK_598,SC_157,C20,Premium,25,Reserved,,
ST_3066,BK_3381,SC_257,D17,VIP,50,Booked,,
ST_3067,BK_5678,SC_574,E1,Regular,10,Booked,,
ST_3068,BK_3983,SC_975,A15,Regular,10,Available,,
ST_3069,BK_6084,SC_523,A17,Premium,25,Booked,,
ST_3070,BK_9242,SC_765,B20,Regular,10,Booked,,
ST_3071,BK_3730,SC_180,C7,Regular,10,Reserved,,
ST_3072,BK_798,SC_482,D12,Regular,10,Booked,,
ST_3073,BK_8632,SC_381,D10,Premium,25,Reserved,,
ST_3074,BK_920,SC_743,D6,Premium,25,Booked,,
ST_3075,BK_7759,SC_483,D4,VIP,50,Available,,
ST_3076,BK_8015,SC_225,D11,Regular,10,Available,,
ST_3077,BK_746,SC_997,C20,Regular,10,Booked,,
ST_3078,BK_4349,SC_753,E11,Regular,10,Booked,,
ST_3079,BK_7734,SC_615,C1,VIP,50,Reserved,,
ST_3080,BK_1655,SC_539,A16,Premium,25,Booked,,
ST_3081,BK_9393,SC_206,D2,Premium,25,Booked,,
ST_3082,BK_2582,SC_791,D18,Regular,10,Booked,,
ST_3083,BK_3195,SC_180,A11,Regular,10,Booked,,
ST_3084,BK_7078,SC_995,A9,VIP,50,Booked,,
ST_3085,BK_4944,SC_904,B9,Regular,10,Booked,,
ST_3086,BK_5450,SC_18,A15,Premium,25,Booked,,
ST_3087,BK_7037,SC_530,D7,Regular,10,Booked,,
ST_3088,BK_6821,SC_672,D7,Regular,10,Booked,,
ST_3089,BK_6950,SC_380,C15,Regular,10,Booked,,
ST_3090,BK_2740,SC_260,C17,Regular,10,Available,,
ST_3091,BK_546,SC_701,E8,Regular,10,Reserved,,
ST_3092,BK_7131,SC_992,B17,Regular,10,Booked,,
ST_3093,BK_3941,SC_336,C4,Regular,10,Reserved,,
ST_3094,BK_6613,SC_436,E2,Regular,10,Reserved,,
ST_3095,BK_5480,SC_726,A9,Regular,10,Booked,,
ST_3096,BK_9906,SC_150,E6,Premium,25,Available,,
ST_3097,BK_2080,SC_468,C6,Regular,10,Booked,,
ST_3098,BK_773,SC_712,D15,Premium,25,Reserved,,
ST_3099,BK_5181,SC_586,C11,Regular,10,Booked,,
ST_3100,BK_4979,SC_68,D14,Regular,10,Booked,,
ST_3101,BK_8456,SC_48,E18,Premium,25,Booked,,
ST_3102,BK_8703,SC_549,B4,Premium,25,Booked,,
ST_3103,BK_9062,SC_278,C14,Regular,10,Booked,,
ST_3104,BK_951,SC_362,B18,Premium,25,Booked,,
ST_3105,BK_2153,SC_222,B15,Regular,10,Booked,,
ST_3106,BK_3278,SC_372,E13,Premium,25,Booked,,
ST_3107,BK_8401,SC_949,E17,Regular,10,Booked,,
ST_3108,BK_2580,SC_418,A2,Regular,10,Booked,,
ST_3109,BK_7290,SC_654,B7,Premium,25,Booked,,
ST_3110,BK_4089,SC_818,D17,Regular,10,Booked,,
ST_3111,BK_9343,SC_145,C19,VIP,50,Booked,,
ST_3112,BK_4340,SC_323,B7,Regular,10,Booked,,
ST_3113,BK_712,SC_265,E7,Premium,25,Booked,,
ST_3114,BK_7977,SC_626,A11,Regular,10,Booked,,
ST_3115,BK_995,SC_629,B6,Regular,10,Available,,
ST_3116,BK_7418,SC_369,B8,Regular,10,Booked,,
ST_3117,BK_8541,SC_523,A12,Regular,10,Booked,,
ST_3118,BK_4254,SC_13,C7,Regular,10,Available,,
ST_3119,BK_4933,SC_296,B3,Regular,10,Booked,,
ST_3120,BK_1631,SC_101,B17,Regular,10,Booked,,
ST_3121,BK_5711,SC_480,C1,Regular,10,Booked,,
ST_3122,BK_2402,SC_241,D10,Premium,25,Booked,,
ST_3123,BK_5141,SC_301,E8,Regular,10,Booked,,
ST_3124,BK_2307,SC_466,D19,Regular,10,Booked,,
ST_3125,BK_5751,SC_979,B13,VIP,50,Booked,,
ST_3126,BK_7746,SC_255,A15,Premium,25,Booked,,
ST_3127,BK_8001,SC_562,B5,Regular,10,Booked,,
ST_3128,BK_9849,SC_629,A3,Premium,25,Reserved,,
ST_3129,BK_3644,SC_173,E11,Regular,10,Available,,
ST_3130,BK_6573,SC_983,D18,Regular,10,Booked,,
ST_3131,BK_7235,SC_896,A16,Regular,10,Booked,,
ST_3132,BK_6527,SC_632,B10,Regular,10,Available,,
ST_3133,BK_7424,SC_84,D16,Premium,25,Booked,,
ST_3134,BK_7970,SC_480,E6,Regular,10,Booked,,
ST_3135,BK_448,SC_990,A15,Regular,10,Available,,
ST_3136,BK_7378,SC_707,C17,Regular,10,Booked,,
ST_3137,BK_6581,SC_874,D2,Regular,10,Booked,,
ST_3138,BK_2852,SC_400,A2,Premium,25,Available,,
ST_3139,BK_4844,SC_98,D9,Regular,10,Available,,
ST_3140,BK_9770,SC_252,B20,Regular,10,Available,,
ST_3141,BK_2484,SC_339,A3,Premium,25,Booked,,
ST_3142,BK_7523,SC_400,A12,Regular,10,Reserved,,
ST_3143,BK_2272,SC_192,C4,Regular,10,Available,,
ST_3144,BK_2459,SC_331,A13,Regular,10,Booked,,
ST_3145,BK_4670,SC_900,B15,Regular,10,Booked,,
ST_3146,BK_7411,SC_743,A4,Regular,10,Booked,,
ST_3147,BK_6445,SC_389,C14,Regular,10,Booked,,
ST_3148,BK_8331,SC_939,D1,Premium,25,Booked,,
ST_3149,BK_1784,SC_946,E15,Regular,10,Reserved,,
ST_3150,BK_4321,SC_264,D1,Regular,10,Booked,,
ST_3151,BK_4115,SC_146,A11,Premium,25,Booked,,
ST_3152,BK_1368,SC_608,D15,Regular,10,Booked,,
ST_3153,BK_2357,SC_256,A2,Regular,10,Reserved,,
ST_3154,BK_1645,SC_302,D15,Premium,25,Reserved,,
ST_3155,BK_7196,SC_768,D1,Premium,25,Booked,,
ST_3156,BK_2466,SC_352,C15,Premium,25,Booked,,
ST_3157,BK_3265,SC_1,C6,Regular,10,Available,,
ST_3158,BK_8824,SC_175,A10,Regular,10,Booked,,
ST_3159,BK_944,SC_875,D17,Regular,10,Booked,,
ST_3160,BK_8914,SC_793,E12,Regular,10,Booked,,
ST_3161,BK_9445,SC_414,C4,Regular,10,Booked,,
ST_3162,BK_965,SC_234,D17,Regular,10,Reserved,,
ST_3163,BK_3005,SC_31,A9,Regular,10,Reserved,,
ST_3164,BK_6172,SC_676,E13,Premium,25,Booked,,
ST_3165,BK_427,SC_248,D11,Premium,25,Booked,,
ST_3166,BK_1139,SC_50,C15,Regular,10,Booked,,
ST_3167,BK_9303,SC_797,A8,Premium,25,Reserved,,
ST_3168,BK_2752,SC_225,D6,Premium,25,Available,,
ST_3169,BK_796,SC_104,D15,Regular,10,Booked,,
ST_3170,BK_6831,SC_310,B8,Premium,25,Booked,,
ST_3171,BK_3640,SC_713,C10,Regular,10,Booked,,
ST_3172,BK_6759,SC_941,E1,Regular,10,Booked,,
ST_3173,BK_3223,SC_308,C16,Regular,10,Booked,,
ST_3174,BK_4488,SC_544,A20,Regular,10,Booked,,
ST_3175,BK_8756,SC_935,E3,Premium,25,Booked,,
ST_3176,BK_3758,SC_721,D14,Regular,10,Booked,,
ST_3177,BK_3710,SC_66,B12,Regular,10,Booked,,
ST_3178,BK_5736,SC_823,C15,VIP,50,Booked,,
ST_3179,BK_2609,SC_434,D15,Regular,10,Booked,,
ST_3180,BK_4391,SC_665,D10,Regular,10,Available,,
ST_3181,BK_7193,SC_16,C6,Regular,10,Booked,,
ST_3182,BK_8110,SC_998,D13,Premium,25,Booked,,
ST_3183,BK_896,SC_873,D12,Regular,10,Booked,,
ST_3184,BK_9913,SC_527,E20,Premium,25,Booked,,
ST_3185,BK_150,SC_983,A1,VIP,50,Booked,,
ST_3186,BK_4355,SC_65,C5,Regular,10,Booked,,
ST_3187,BK_5574,SC_971,C2,Premium,25,Reserved,,
ST_3188,BK_9413,SC_512,A8,Regular,10,Booked,,
ST_3189,BK_9197,SC_27,B19,VIP,50,Booked,,
ST_3190,BK_4383,SC_649,A19,Regular,10,Booked,,
ST_3191,BK_9485,SC_151,D19,Regular,10,Booked,,
ST_3192,BK_8450,SC_620,E5,Regular,10,Reserved,,
ST_3193,BK_234,SC_924,B15,Premium,25,Reserved,,
ST_3194,BK_8809,SC_756,A10,Regular,10,Available,,
ST_3195,BK_5250,SC_592,C8,Premium,25,Reserved,,
ST_3196,BK_6900,SC_898,E5,Premium,25,Available,,
ST_3197,BK_8542,SC_491,B14,VIP,50,Reserved,,
ST_3198,BK_899,SC_725,C12,Premium,25,Available,,
ST_3199,BK_1452,SC_625,B15,Regular,10,Booked,,
ST_3200,BK_9730,SC_643,B16,Regular,10,Booked,,
ST_3201,BK_4576,SC_167,D1,VIP,50,Available,,
ST_3202,BK_2165,SC_89,E17,Regular,10,Booked,,
ST_3203,BK_6886,SC_777,E16,Regular,10,Booked,,
ST_3204,BK_6471,SC_506,E12,Regular,10,Booked,,
ST_3205,BK_9963,SC_162,E13,Premium,25,Booked,,
ST_3206,BK_8517,SC_168,B13,Premium,25,Booked,,
ST_3207,BK_7098,SC_255,D17,Regular,10,Booked,,
ST_3208,BK_1712,SC_302,A17,Regular,10,Booked,,
ST_3209,BK_6913,SC_400,A8,Regular,10,Available,,
ST_3210,BK_6626,SC_177,D3,VIP,50,Booked,,
ST_3211,BK_2882,SC_711,E12,Premium,25,Booked,,
ST_3212,BK_2981,SC_655,A20,VIP,50,Booked,,
ST_3213,BK_234,SC_847,C5,Premium,25,Available,,
ST_3214,BK_9196,SC_26,A2,Regular,10,Booked,,
ST_3215,BK_3906,SC_744,B12,Regular,10,Available,,
ST_3216,BK_5194,SC_699,B17,Regular,10,Available,,
ST_3217,BK_3556,SC_305,E14,Regular,10,Booked,,
ST_3218,BK_7113,SC_237,B20,Regular,10,Booked,,
ST_3219,BK_8652,SC_623,C2,Premium,25,Booked,,
ST_3220,BK_2066,SC_14,E3,Premium,25,Reserved,,
ST_3221,BK_8058,SC_97,E5,Regular,10,Available,,
ST_3222,BK_805,SC_605,E15,Regular,10,Booked,,
ST_3223,BK_3354,SC_726,C7,Regular,10,Booked,,
ST_3224,BK_4352,SC_734,A2,Regular,10,Booked,,
ST_3225,BK_9338,SC_472,C7,VIP,50,Booked,,
ST_3226,BK_3613,SC_298,D1,VIP,50,Booked,,
ST_3227,BK_3657,SC_384,B11,Premium,25,Booked,,
ST_3228,BK_575,SC_918,A19,Premium,25,Booked,,
ST_3229,BK_9097,SC_994,B1,Regular,10,Booked,,
ST_3230,BK_9898,SC_546,C5,Premium,25,Booked,,
ST_3231,BK_2050,SC_559,D10,Regular,10,Available,,
ST_3232,BK_5829,SC_923,D9,VIP,50,Booked,,
ST_3233,BK_6707,SC_62,C5,Regular,10,Booked,,
ST_3234,BK_7412,SC_707,E1,Regular,10,Reserved,,
ST_3235,BK_9612,SC_39,A12,Regular,10,Available,,
ST_3236,BK_8628,SC_968,C13,Premium,25,Booked,,
ST_3237,BK_1779,SC_246,E17,Premium,25,Booked,,
ST_3238,BK_3901,SC_515,D20,Regular,10,Available,,
ST_3239,BK_6757,SC_20,A1,Premium,25,Booked,,
ST_3240,BK_6749,SC_867,B17,Regular,10,Booked,,
ST_3241,BK_2533,SC_726,B16,Regular,10,Booked,,
ST_3242,BK_169,SC_55,E15,Regular,10,Booked,,
ST_3243,BK_9748,SC_415,A3,Premium,25,Available,,
ST_3244,BK_7913,SC_345,B18,VIP,50,Booked,,
ST_3245,BK_3718,SC_562,E13,Premium,25,Booked,,
ST_3246,BK_4278,SC_357,A17,Premium,25,Available,,
ST_3247,BK_8646,SC_939,D2,Regular,10,Reserved,,
ST_3248,BK_6822,SC_52,B20,Regular,10,Available,,
ST_3249,BK_5702,SC_676,B20,VIP,50,Booked,,
ST_3250,BK_5466,SC_990,E3,Premium,25,Booked,,
ST_3251,BK_3729,SC_607,A9,VIP,50,Booked,,
ST_3252,BK_2787,SC_605,E16,Regular,10,Available,,
ST_3253,BK_3328,SC_813,B12,Premium,25,Reserved,,
ST_3254,BK_9219,SC_245,A6,VIP,50,Reserved,,
ST_3255,BK_5431,SC_855,E1,Regular,10,Booked,,
ST_3256,BK_4213,SC_998,A3,Regular,10,Reserved,,
ST_3257,BK_7063,SC_28,B17,Regular,10,Reserved,,
ST_3258,BK_791,SC_310,C6,Premium,25,Booked,,
ST_3259,BK_1564,SC_799,D13,Regular,10,Booked,,
ST_3260,BK_1509,SC_560,B15,Premium,25,Booked,,
ST_3261,BK_765,SC_764,A12,VIP,50,Reserved,,
ST_3262,BK_9650,SC_48,C1,Premium,25,Booked,,
ST_3263,BK_4989,SC_504,E9,Regular,10,Booked,,
ST_3264,BK_3153,SC_919,E2,Regular,10,Available,,
ST_3265,BK_2533,SC_675,C12,Premium,25,Booked,,
ST_3266,BK_1507,SC_588,C8,Premium,25,Booked,,
ST_3267,BK_3249,SC_575,B10,VIP,50,Available,,
ST_3268,BK_872,SC_771,B18,VIP,50,Booked,,
ST_3269,BK_9131,SC_376,B5,Regular,10,Reserved,,
ST_3270,BK_776,SC_981,B14,Regular,10,Available,,
ST_3271,BK_3735,SC_225,E6,Regular,10,Booked,,
ST_3272,BK_5479,SC_58,A3,Regular,10,Available,,
ST_3273,BK_2895,SC_772,D18,Regular,10,Available,,
ST_3274,BK_888,SC_798,A3,Premium,25,Available,,
ST_3275,BK_1838,SC_905,E2,Premium,25,Booked,,
ST_3276,BK_2931,SC_548,A17,Regular,10,Booked,,
ST_3277,BK_5716,SC_294,D11,Regular,10,Booked,,
ST_3278,BK_3899,SC_865,E17,Premium,25,Available,,
ST_3279,BK_1807,SC_545,D3,Regular,10,Booked,,
ST_3280,BK_8362,SC_399,C4,VIP,50,Available,,
ST_3281,BK_133,SC_99,A18,Regular,10,Booked,,
ST_3282,BK_6183,SC_594,B12,Regular,10,Available,,
ST_3283,BK_9336,SC_571,C10,Premium,25,Booked,,
ST_3284,BK_3508,SC_574,B17,Regular,10,Booked,,
ST_3285,BK_2925,SC_200,C20,Regular,10,Booked,,
ST_3286,BK_2984,SC_985,D5,Regular,10,Available,,
ST_3287,BK_3444,SC_213,C15,Regular,10,Booked,,
ST_3288,BK_9945,SC_994,C6,Regular,10,Booked,,
ST_3289,BK_3513,SC_517,C16,Premium,25,Reserved,,
ST_3290,BK_5063,SC_904,E18,Regular,10,Booked,,
ST_3291,BK_8747,SC_33,B15,Regular,10,Booked,,
ST_3292,BK_8726,SC_54,E5,Premium,25,Reserved,,
ST_3293,BK_2179,SC_487,E8,Regular,10,Booked,,
ST_3294,BK_6747,SC_683,B3,Regular,10,Booked,,
ST_3295,BK_6705,SC_942,B15,Regular,10,Booked,,
ST_3296,BK_2610,SC_27,E20,Premium,25,Reserved,,
ST_3297,BK_7109,SC_677,A11,Regular,10,Booked,,
