theater_id,name,location,city,state,,,
TH_2800,Miraj Cinemas,Coimbatore 335,Coimbatore,Tamil Nadu,,,
TH_2801,Cinepolis,Mangalore 277,Mangalore,Karnataka,,,
TH_2802,Wave Cinemas,Rajkot 333,Rajkot,Gujarat,,,
TH_2803,INOX,Udaipur 376,Udaipur,Rajasthan,,,
TH_2804,Cinepolis,Bhagalpur 458,Bhagalpur,Bihar,,,
TH_2805,INOX,Ahmedabad 157,Ahmedabad,Gujarat,,,
TH_2806,Cinepolis,Tiruchirappalli 111,Tiruchirappalli,Tamil Nadu,,,
TH_2807,Cinepolis,Ahmedabad 230,Ahmedabad,Gujarat,,,
TH_2808,INOX,Durgapur 172,Durgapur,West Bengal,,,
TH_2809,Cinepolis,Lucknow 181,Lucknow,Uttar Pradesh,,,
TH_2810,Carnival Cinemas,Jaipur 164,Jaipur,Rajasthan,,,
TH_2811,INOX,Jabalpur 487,Jabalpur,Madhya Pradesh,,,
TH_2812,PVR Cinemas,Belgaum 463,Belgaum,Karnataka,,,
TH_2813,Miraj Cinemas,Hubli 117,Hubli,Karnataka,,,
TH_2814,Wave Cinemas,Purnia 420,Purnia,Bihar,,,
TH_2815,Cinepolis,Nagpur 338,Nagpur,Maharashtra,,,
TH_2816,PVR Cinemas,Chennai 438,Chennai,Tamil Nadu,,,
TH_2817,PVR Cinemas,Gaya 495,Gaya,Bihar,,,
TH_2818,INOX,Rajkot 91,Rajkot,Gujarat,,,
TH_2819,PVR Cinemas,Salem 154,Salem,Tamil Nadu,,,
TH_2820,Miraj Cinemas,Rajkot 234,Rajkot,Gujarat,,,
TH_2821,PVR Cinemas,Patiala 441,Patiala,Punjab,,,
TH_2822,INOX,Nashik 65,Nashik,Maharashtra,,,
TH_2823,Wave Cinemas,Muzaffarpur 493,Muzaffarpur,Bihar,,,
TH_2824,Carnival Cinemas,Mysore 448,Mysore,Karnataka,,,
TH_2825,PVR Cinemas,Madurai 238,Madurai,Tamil Nadu,,,
TH_2826,Cinepolis,Nashik 153,Nashik,Maharashtra,,,
TH_2827,Wave Cinemas,Hubli 79,Hubli,Karnataka,,,
TH_2828,Carnival Cinemas,Purnia 476,Purnia,Bihar,,,
TH_2829,Carnival Cinemas,Patna 187,Patna,Bihar,,,
TH_2830,Wave Cinemas,Nashik 479,Nashik,Maharashtra,,,
TH_2831,Cinepolis,Ajmer 6,Ajmer,Rajasthan,,,
TH_2832,Miraj Cinemas,Varanasi 144,Varanasi,Uttar Pradesh,,,
TH_2833,Cinepolis,Hubli 402,Hubli,Karnataka,,,
TH_2834,Miraj Cinemas,Jabalpur 311,Jabalpur,Madhya Pradesh,,,
TH_2835,Miraj Cinemas,Bhagalpur 391,Bhagalpur,Bihar,,,
TH_2836,INOX,Mangalore 331,Mangalore,Karnataka,,,
TH_2837,Carnival Cinemas,Agra 278,Agra,Uttar Pradesh,,,
TH_2838,Miraj Cinemas,Belgaum 5,Belgaum,Karnataka,,,
TH_2839,Miraj Cinemas,Bathinda 454,Bathinda,Punjab,,,
TH_2840,INOX,Ahmedabad 39,Ahmedabad,Gujarat,,,
TH_2841,INOX,Udaipur 170,Udaipur,Rajasthan,,,
TH_2842,INOX,Amritsar 138,Amritsar,Punjab,,,
TH_2843,Wave Cinemas,Asansol 441,Asansol,West Bengal,,,
TH_2844,PVR Cinemas,Durgapur 292,Durgapur,West Bengal,,,
TH_2845,Cinepolis,Gwalior 6,Gwalior,Madhya Pradesh,,,
TH_2846,Wave Cinemas,Ujjain 399,Ujjain,Madhya Pradesh,,,
TH_2847,Carnival Cinemas,Ludhiana 334,Ludhiana,Punjab,,,
TH_2848,Miraj Cinemas,Meerut 253,Meerut,Uttar Pradesh,,,
TH_2849,Wave Cinemas,Bangalore 397,Bangalore,Karnataka,,,
TH_2850,Carnival Cinemas,Nagpur 331,Nagpur,Maharashtra,,,
TH_2851,Wave Cinemas,Jodhpur 286,Jodhpur,Rajasthan,,,
TH_2852,Miraj Cinemas,Gaya 299,Gaya,Bihar,,,
TH_2853,Cinepolis,Hubli 382,Hubli,Karnataka,,,
TH_2854,Wave Cinemas,Kanpur 180,Kanpur,Uttar Pradesh,,,
TH_2855,Carnival Cinemas,Jabalpur 135,Jabalpur,Madhya Pradesh,,,
TH_2856,PVR Cinemas,Ahmedabad 317,Ahmedabad,Gujarat,,,
TH_2857,Carnival Cinemas,Gwalior 301,Gwalior,Madhya Pradesh,,,
TH_2858,INOX,Agra 165,Agra,Uttar Pradesh,,,
TH_2859,PVR Cinemas,Belgaum 327,Belgaum,Karnataka,,,
TH_2860,INOX,Lucknow 398,Lucknow,Uttar Pradesh,,,
TH_2861,PVR Cinemas,Muzaffarpur 397,Muzaffarpur,Bihar,,,
TH_2862,Carnival Cinemas,Mumbai 470,Mumbai,Maharashtra,,,
TH_2863,Cinepolis,Bhavnagar 111,Bhavnagar,Gujarat,,,
TH_2864,Carnival Cinemas,Madurai 105,Madurai,Tamil Nadu,,,
TH_2865,Carnival Cinemas,Ludhiana 319,Ludhiana,Punjab,,,
TH_2866,Wave Cinemas,Rajkot 367,Rajkot,Gujarat,,,
TH_2867,Miraj Cinemas,Amritsar 214,Amritsar,Punjab,,,
TH_2868,Wave Cinemas,Pune 119,Pune,Maharashtra,,,
TH_2869,Miraj Cinemas,Belgaum 368,Belgaum,Karnataka,,,
TH_2870,PVR Cinemas,Mumbai 298,Mumbai,Maharashtra,,,
TH_2871,Cinepolis,Mangalore 289,Mangalore,Karnataka,,,
TH_2872,PVR Cinemas,Kota 198,Kota,Rajasthan,,,
TH_2873,Cinepolis,Kanpur 48,Kanpur,Uttar Pradesh,,,
TH_2874,Carnival Cinemas,Bangalore 24,Bangalore,Karnataka,,,
TH_2875,Cinepolis,Patiala 62,Patiala,Punjab,,,
TH_2876,INOX,Jodhpur 307,Jodhpur,Rajasthan,,,
TH_2877,Miraj Cinemas,Bhopal 285,Bhopal,Madhya Pradesh,,,
TH_2878,INOX,Vadodara 466,Vadodara,Gujarat,,,
TH_2879,Wave Cinemas,Varanasi 438,Varanasi,Uttar Pradesh,,,
TH_2880,Cinepolis,Kolkata 357,Kolkata,West Bengal,,,
TH_2881,Cinepolis,Madurai 47,Madurai,Tamil Nadu,,,
TH_2882,Miraj Cinemas,Mysore 376,Mysore,Karnataka,,,
TH_2883,Carnival Cinemas,Ahmedabad 251,Ahmedabad,Gujarat,,,
TH_2884,Cinepolis,Thane 384,Thane,Maharashtra,,,
TH_2885,PVR Cinemas,Bhagalpur 225,Bhagalpur,Bihar,,,
TH_2886,Miraj Cinemas,Mumbai 473,Mumbai,Maharashtra,,,
TH_2887,INOX,Nagpur 299,Nagpur,Maharashtra,,,
TH_2888,Carnival Cinemas,Ahmedabad 348,Ahmedabad,Gujarat,,,
TH_2889,Carnival Cinemas,Jabalpur 254,Jabalpur,Madhya Pradesh,,,
TH_2890,Miraj Cinemas,Vadodara 424,Vadodara,Gujarat,,,
TH_2891,Miraj Cinemas,Mumbai 323,Mumbai,Maharashtra,,,
TH_2892,Miraj Cinemas,Bhopal 154,Bhopal,Madhya Pradesh,,,
TH_2893,Carnival Cinemas,Pune 178,Pune,Maharashtra,,,
TH_2894,Cinepolis,Madurai 415,Madurai,Tamil Nadu,,,
TH_2895,Carnival Cinemas,Jabalpur 388,Jabalpur,Madhya Pradesh,,,
TH_2896,Cinepolis,Gwalior 308,Gwalior,Madhya Pradesh,,,
TH_2897,INOX,Howrah 130,Howrah,West Bengal,,,
TH_2898,Carnival Cinemas,Mangalore 45,Mangalore,Karnataka,,,
TH_2899,Carnival Cinemas,Coimbatore 38,Coimbatore,Tamil Nadu,,,
TH_2900,INOX,Howrah 80,Howrah,West Bengal,,,
TH_2901,Wave Cinemas,Jaipur 350,Jaipur,Rajasthan,,,
TH_2902,Cinepolis,Asansol 256,Asansol,West Bengal,,,
TH_2903,Carnival Cinemas,Chennai 159,Chennai,Tamil Nadu,,,
TH_2904,Wave Cinemas,Siliguri 346,Siliguri,West Bengal,,,
TH_2905,Wave Cinemas,Agra 471,Agra,Uttar Pradesh,,,
TH_2906,Wave Cinemas,Belgaum 333,Belgaum,Karnataka,,,
TH_2907,Carnival Cinemas,Coimbatore 185,Coimbatore,Tamil Nadu,,,
TH_2908,Carnival Cinemas,Mumbai 102,Mumbai,Maharashtra,,,
TH_2909,Cinepolis,Nashik 381,Nashik,Maharashtra,,,
TH_2910,PVR Cinemas,Jabalpur 402,Jabalpur,Madhya Pradesh,,,
TH_2911,Carnival Cinemas,Gaya 235,Gaya,Bihar,,,
TH_2912,Miraj Cinemas,Mysore 386,Mysore,Karnataka,,,
TH_2913,INOX,Meerut 191,Meerut,Uttar Pradesh,,,
TH_2914,INOX,Pune 286,Pune,Maharashtra,,,
TH_2915,INOX,Kota 106,Kota,Rajasthan,,,
TH_2916,Miraj Cinemas,Madurai 188,Madurai,Tamil Nadu,,,
TH_2917,Miraj Cinemas,Bhagalpur 295,Bhagalpur,Bihar,,,
TH_2918,Wave Cinemas,Chennai 38,Chennai,Tamil Nadu,,,
TH_2919,INOX,Asansol 337,Asansol,West Bengal,,,
TH_2920,Carnival Cinemas,Bhavnagar 66,Bhavnagar,Gujarat,,,
TH_2921,PVR Cinemas,Rajkot 291,Rajkot,Gujarat,,,
TH_2922,Cinepolis,Asansol 406,Asansol,West Bengal,,,
TH_2923,Miraj Cinemas,Agra 393,Agra,Uttar Pradesh,,,
TH_2924,PVR Cinemas,Durgapur 423,Durgapur,West Bengal,,,
TH_2925,INOX,Ajmer 34,Ajmer,Rajasthan,,,
TH_2926,Wave Cinemas,Kolkata 372,Kolkata,West Bengal,,,
TH_2927,Wave Cinemas,Ajmer 331,Ajmer,Rajasthan,,,
TH_2928,PVR Cinemas,Kota 147,Kota,Rajasthan,,,
TH_2929,Cinepolis,Ludhiana 25,Ludhiana,Punjab,,,
TH_2930,Miraj Cinemas,Bhavnagar 303,Bhavnagar,Gujarat,,,
TH_2931,INOX,Gwalior 215,Gwalior,Madhya Pradesh,,,
TH_2932,PVR Cinemas,Meerut 204,Meerut,Uttar Pradesh,,,
TH_2933,Wave Cinemas,Patiala 78,Patiala,Punjab,,,
TH_2934,Wave Cinemas,Mysore 85,Mysore,Karnataka,,,
TH_2935,INOX,Jalandhar 157,Jalandhar,Punjab,,,
TH_2936,Miraj Cinemas,Asansol 356,Asansol,West Bengal,,,
TH_2937,INOX,Gaya 459,Gaya,Bihar,,,
TH_2938,Miraj Cinemas,Hubli 378,Hubli,Karnataka,,,
TH_2939,Carnival Cinemas,Jaipur 69,Jaipur,Rajasthan,,,
TH_2940,PVR Cinemas,Muzaffarpur 232,Muzaffarpur,Bihar,,,
TH_2941,INOX,Bhagalpur 202,Bhagalpur,Bihar,,,
TH_2942,Carnival Cinemas,Jabalpur 427,Jabalpur,Madhya Pradesh,,,
TH_2943,PVR Cinemas,Bhopal 481,Bhopal,Madhya Pradesh,,,
TH_2944,INOX,Ujjain 271,Ujjain,Madhya Pradesh,,,
TH_2945,Carnival Cinemas,Howrah 44,Howrah,West Bengal,,,
TH_2946,Miraj Cinemas,Pune 371,Pune,Maharashtra,,,
TH_2947,PVR Cinemas,Belgaum 288,Belgaum,Karnataka,,,
TH_2948,Cinepolis,Belgaum 378,Belgaum,Karnataka,,,
TH_2949,Wave Cinemas,Tiruchirappalli 78,Tiruchirappalli,Tamil Nadu,,,
TH_2950,PVR Cinemas,Durgapur 419,Durgapur,West Bengal,,,
TH_2951,Cinepolis,Siliguri 445,Siliguri,West Bengal,,,
TH_2952,Cinepolis,Jabalpur 289,Jabalpur,Madhya Pradesh,,,
TH_2953,PVR Cinemas,Agra 369,Agra,Uttar Pradesh,,,
TH_2954,Carnival Cinemas,Muzaffarpur 367,Muzaffarpur,Bihar,,,
TH_2955,PVR Cinemas,Mumbai 304,Mumbai,Maharashtra,,,
TH_2956,Carnival Cinemas,Ujjain 440,Ujjain,Madhya Pradesh,,,
TH_2957,INOX,Patiala 335,Patiala,Punjab,,,
TH_2958,Carnival Cinemas,Siliguri 328,Siliguri,West Bengal,,,
TH_2959,Wave Cinemas,Tiruchirappalli 127,Tiruchirappalli,Tamil Nadu,,,
TH_2960,Wave Cinemas,Jalandhar 418,Jalandhar,Punjab,,,
TH_2961,Miraj Cinemas,Siliguri 99,Siliguri,West Bengal,,,
TH_2962,Wave Cinemas,Purnia 100,Purnia,Bihar,,,
TH_2963,Cinepolis,Varanasi 156,Varanasi,Uttar Pradesh,,,
TH_2964,INOX,Lucknow 177,Lucknow,Uttar Pradesh,,,
TH_2965,PVR Cinemas,Bhavnagar 36,Bhavnagar,Gujarat,,,
TH_2966,Cinepolis,Bathinda 17,Bathinda,Punjab,,,
TH_2967,PVR Cinemas,Ujjain 153,Ujjain,Madhya Pradesh,,,
TH_2968,PVR Cinemas,Gwalior 36,Gwalior,Madhya Pradesh,,,
TH_2969,Miraj Cinemas,Bathinda 223,Bathinda,Punjab,,,
TH_2970,Cinepolis,Nashik 50,Nashik,Maharashtra,,,
TH_2971,Miraj Cinemas,Bangalore 382,Bangalore,Karnataka,,,
TH_2972,PVR Cinemas,Jabalpur 157,Jabalpur,Madhya Pradesh,,,
TH_2973,INOX,Meerut 78,Meerut,Uttar Pradesh,,,
TH_2974,Wave Cinemas,Bhavnagar 184,Bhavnagar,Gujarat,,,
TH_2975,INOX,Jaipur 130,Jaipur,Rajasthan,,,
TH_2976,Miraj Cinemas,Bangalore 37,Bangalore,Karnataka,,,
TH_2977,Miraj Cinemas,Coimbatore 428,Coimbatore,Tamil Nadu,,,
TH_2978,PVR Cinemas,Purnia 302,Purnia,Bihar,,,
TH_2979,PVR Cinemas,Ajmer 104,Ajmer,Rajasthan,,,
TH_2980,PVR Cinemas,Indore 335,Indore,Madhya Pradesh,,,
TH_2981,PVR Cinemas,Durgapur 215,Durgapur,West Bengal,,,
TH_2982,Miraj Cinemas,Patiala 430,Patiala,Punjab,,,
TH_2983,Wave Cinemas,Purnia 373,Purnia,Bihar,,,
TH_2984,INOX,Jodhpur 216,Jodhpur,Rajasthan,,,
TH_2985,Wave Cinemas,Ludhiana 95,Ludhiana,Punjab,,,
TH_2986,Cinepolis,Surat 499,Surat,Gujarat,,,
TH_2987,Miraj Cinemas,Pune 319,Pune,Maharashtra,,,
TH_2988,Miraj Cinemas,Ludhiana 94,Ludhiana,Punjab,,,
TH_2989,Wave Cinemas,Howrah 413,Howrah,West Bengal,,,
TH_2990,Carnival Cinemas,Siliguri 167,Siliguri,West Bengal,,,
TH_2991,PVR Cinemas,Ahmedabad 256,Ahmedabad,Gujarat,,,
TH_2992,Carnival Cinemas,Pune 455,Pune,Maharashtra,,,
TH_2993,Wave Cinemas,Bangalore 256,Bangalore,Karnataka,,,
TH_2994,Miraj Cinemas,Nagpur 81,Nagpur,Maharashtra,,,
TH_2995,INOX,Howrah 87,Howrah,West Bengal,,,
TH_2996,Cinepolis,Mangalore 99,Mangalore,Karnataka,,,
TH_2997,INOX,Durgapur 218,Durgapur,West Bengal,,,
TH_2998,Carnival Cinemas,Purnia 315,Purnia,Bihar,,,
TH_2999,Carnival Cinemas,Mangalore 217,Mangalore,Karnataka,,,
TH_3000,Miraj Cinemas,Lucknow 358,Lucknow,Uttar Pradesh,,,
TH_3001,PVR Cinemas,Muzaffarpur 489,Muzaffarpur,Bihar,,,
TH_3002,Carnival Cinemas,Ajmer 328,Ajmer,Rajasthan,,,
TH_3003,Cinepolis,Madurai 23,Madurai,Tamil Nadu,,,
TH_3004,Wave Cinemas,Madurai 111,Madurai,Tamil Nadu,,,
TH_3005,Cinepolis,Madurai 363,Madurai,Tamil Nadu,,,
TH_3006,INOX,Howrah 105,Howrah,West Bengal,,,
TH_3007,Cinepolis,Gaya 389,Gaya,Bihar,,,
TH_3008,Miraj Cinemas,Pune 201,Pune,Maharashtra,,,
TH_3009,Wave Cinemas,Vadodara 53,Vadodara,Gujarat,,,
TH_3010,Carnival Cinemas,Ahmedabad 28,Ahmedabad,Gujarat,,,
TH_3011,Cinepolis,Durgapur 56,Durgapur,West Bengal,,,
TH_3012,Miraj Cinemas,Mangalore 451,Mangalore,Karnataka,,,
TH_3013,Miraj Cinemas,Jodhpur 246,Jodhpur,Rajasthan,,,
TH_3014,Wave Cinemas,Rajkot 360,Rajkot,Gujarat,,,
TH_3015,PVR Cinemas,Varanasi 202,Varanasi,Uttar Pradesh,,,
TH_3016,PVR Cinemas,Patna 345,Patna,Bihar,,,
TH_3017,PVR Cinemas,Lucknow 101,Lucknow,Uttar Pradesh,,,
TH_3018,Miraj Cinemas,Ajmer 141,Ajmer,Rajasthan,,,
TH_3019,Wave Cinemas,Pune 366,Pune,Maharashtra,,,
TH_3020,Miraj Cinemas,Durgapur 45,Durgapur,West Bengal,,,
TH_3021,Miraj Cinemas,Asansol 465,Asansol,West Bengal,,,
TH_3022,Cinepolis,Ujjain 487,Ujjain,Madhya Pradesh,,,
TH_3023,INOX,Muzaffarpur 209,Muzaffarpur,Bihar,,,
TH_3024,Carnival Cinemas,Mangalore 227,Mangalore,Karnataka,,,
TH_3025,Miraj Cinemas,Pune 65,Pune,Maharashtra,,,
TH_3026,Wave Cinemas,Rajkot 473,Rajkot,Gujarat,,,
TH_3027,INOX,Ludhiana 234,Ludhiana,Punjab,,,
TH_3028,Miraj Cinemas,Bhopal 266,Bhopal,Madhya Pradesh,,,
TH_3029,PVR Cinemas,Hubli 307,Hubli,Karnataka,,,
TH_3030,Carnival Cinemas,Mysore 311,Mysore,Karnataka,,,
TH_3031,Carnival Cinemas,Mangalore 468,Mangalore,Karnataka,,,
TH_3032,PVR Cinemas,Muzaffarpur 399,Muzaffarpur,Bihar,,,
TH_3033,Carnival Cinemas,Muzaffarpur 135,Muzaffarpur,Bihar,,,
TH_3034,Cinepolis,Ujjain 484,Ujjain,Madhya Pradesh,,,
TH_3035,INOX,Asansol 340,Asansol,West Bengal,,,
TH_3036,INOX,Hubli 137,Hubli,Karnataka,,,
TH_3037,Wave Cinemas,Asansol 420,Asansol,West Bengal,,,
TH_3038,Cinepolis,Surat 257,Surat,Gujarat,,,
TH_3039,Wave Cinemas,Kolkata 261,Kolkata,West Bengal,,,
TH_3040,Cinepolis,Thane 29,Thane,Maharashtra,,,
TH_3041,INOX,Mangalore 95,Mangalore,Karnataka,,,
TH_3042,PVR Cinemas,Jabalpur 477,Jabalpur,Madhya Pradesh,,,
TH_3043,Carnival Cinemas,Gaya 473,Gaya,Bihar,,,
TH_3044,Cinepolis,Patna 154,Patna,Bihar,,,
TH_3045,INOX,Udaipur 92,Udaipur,Rajasthan,,,
TH_3046,Wave Cinemas,Kota 28,Kota,Rajasthan,,,
TH_3047,Carnival Cinemas,Jaipur 216,Jaipur,Rajasthan,,,
TH_3048,Wave Cinemas,Ajmer 268,Ajmer,Rajasthan,,,
TH_3049,Miraj Cinemas,Ajmer 198,Ajmer,Rajasthan,,,
TH_3050,Cinepolis,Lucknow 336,Lucknow,Uttar Pradesh,,,
TH_3051,INOX,Salem 406,Salem,Tamil Nadu,,,
TH_3052,INOX,Ajmer 414,Ajmer,Rajasthan,,,
TH_3053,INOX,Patiala 430,Patiala,Punjab,,,
TH_3054,Cinepolis,Mumbai 230,Mumbai,Maharashtra,,,
TH_3055,PVR Cinemas,Salem 268,Salem,Tamil Nadu,,,
TH_3056,Miraj Cinemas,Ujjain 267,Ujjain,Madhya Pradesh,,,
TH_3057,PVR Cinemas,Bangalore 267,Bangalore,Karnataka,,,
TH_3058,Carnival Cinemas,Belgaum 199,Belgaum,Karnataka,,,
TH_3059,Carnival Cinemas,Salem 52,Salem,Tamil Nadu,,,
TH_3060,INOX,Mumbai 177,Mumbai,Maharashtra,,,
TH_3061,Wave Cinemas,Ludhiana 59,Ludhiana,Punjab,,,
TH_3062,Wave Cinemas,Udaipur 55,Udaipur,Rajasthan,,,
TH_3063,Miraj Cinemas,Kolkata 88,Kolkata,West Bengal,,,
TH_3064,Miraj Cinemas,Nagpur 256,Nagpur,Maharashtra,,,
TH_3065,Carnival Cinemas,Bhagalpur 288,Bhagalpur,Bihar,,,
TH_3066,Carnival Cinemas,Kolkata 407,Kolkata,West Bengal,,,
TH_3067,Miraj Cinemas,Salem 439,Salem,Tamil Nadu,,,
TH_3068,INOX,Lucknow 3,Lucknow,Uttar Pradesh,,,
TH_3069,PVR Cinemas,Ujjain 69,Ujjain,Madhya Pradesh,,,
TH_3070,Wave Cinemas,Vadodara 282,Vadodara,Gujarat,,,
TH_3071,Cinepolis,Tiruchirappalli 268,Tiruchirappalli,Tamil Nadu,,,
TH_3072,PVR Cinemas,Kota 484,Kota,Rajasthan,,,
TH_3073,Carnival Cinemas,Patiala 43,Patiala,Punjab,,,
TH_3074,Miraj Cinemas,Meerut 93,Meerut,Uttar Pradesh,,,
TH_3075,Cinepolis,Bhopal 383,Bhopal,Madhya Pradesh,,,
TH_3076,Wave Cinemas,Indore 22,Indore,Madhya Pradesh,,,
TH_3077,PVR Cinemas,Mangalore 51,Mangalore,Karnataka,,,
TH_3078,Miraj Cinemas,Ujjain 453,Ujjain,Madhya Pradesh,,,
TH_3079,PVR Cinemas,Bhagalpur 57,Bhagalpur,Bihar,,,
TH_3080,INOX,Jabalpur 398,Jabalpur,Madhya Pradesh,,,
TH_3081,INOX,Bhagalpur 42,Bhagalpur,Bihar,,,
TH_3082,PVR Cinemas,Hubli 287,Hubli,Karnataka,,,
TH_3083,Cinepolis,Bangalore 426,Bangalore,Karnataka,,,
TH_3084,Cinepolis,Patna 414,Patna,Bihar,,,
TH_3085,INOX,Hubli 77,Hubli,Karnataka,,,
TH_3086,Cinepolis,Meerut 231,Meerut,Uttar Pradesh,,,
TH_3087,Wave Cinemas,Siliguri 198,Siliguri,West Bengal,,,
TH_3088,INOX,Siliguri 225,Siliguri,West Bengal,,,
TH_3089,Miraj Cinemas,Rajkot 476,Rajkot,Gujarat,,,
TH_3090,INOX,Howrah 5,Howrah,West Bengal,,,
TH_3091,Miraj Cinemas,Rajkot 132,Rajkot,Gujarat,,,
TH_3092,Cinepolis,Nagpur 484,Nagpur,Maharashtra,,,
TH_3093,Carnival Cinemas,Varanasi 173,Varanasi,Uttar Pradesh,,,
TH_3094,PVR Cinemas,Rajkot 448,Rajkot,Gujarat,,,
TH_3095,Carnival Cinemas,Kota 362,Kota,Rajasthan,,,
TH_3096,Carnival Cinemas,Udaipur 148,Udaipur,Rajasthan,,,
TH_3097,INOX,Surat 182,Surat,Gujarat,,,
TH_3098,Wave Cinemas,Jalandhar 321,Jalandhar,Punjab,,,
TH_3099,Wave Cinemas,Jodhpur 495,Jodhpur,Rajasthan,,,
TH_3100,INOX,Varanasi 355,Varanasi,Uttar Pradesh,,,
TH_3101,Wave Cinemas,Meerut 424,Meerut,Uttar Pradesh,,,
TH_3102,Miraj Cinemas,Thane 420,Thane,Maharashtra,,,
TH_3103,INOX,Belgaum 465,Belgaum,Karnataka,,,
TH_3104,Carnival Cinemas,Kanpur 161,Kanpur,Uttar Pradesh,,,
TH_3105,Miraj Cinemas,Muzaffarpur 340,Muzaffarpur,Bihar,,,
TH_3106,Carnival Cinemas,Belgaum 406,Belgaum,Karnataka,,,
TH_3107,Wave Cinemas,Ujjain 399,Ujjain,Madhya Pradesh,,,
TH_3108,Wave Cinemas,Pune 128,Pune,Maharashtra,,,
TH_3109,Miraj Cinemas,Bangalore 160,Bangalore,Karnataka,,,
TH_3110,PVR Cinemas,Belgaum 70,Belgaum,Karnataka,,,
TH_3111,INOX,Ludhiana 123,Ludhiana,Punjab,,,
TH_3112,Wave Cinemas,Bangalore 103,Bangalore,Karnataka,,,
TH_3113,Carnival Cinemas,Varanasi 252,Varanasi,Uttar Pradesh,,,
TH_3114,Cinepolis,Howrah 318,Howrah,West Bengal,,,
TH_3115,Cinepolis,Hubli 276,Hubli,Karnataka,,,
TH_3116,Miraj Cinemas,Surat 330,Surat,Gujarat,,,
TH_3117,Miraj Cinemas,Siliguri 201,Siliguri,West Bengal,,,
TH_3118,Wave Cinemas,Patiala 378,Patiala,Punjab,,,
TH_3119,Miraj Cinemas,Madurai 135,Madurai,Tamil Nadu,,,
TH_3120,Carnival Cinemas,Indore 475,Indore,Madhya Pradesh,,,
TH_3121,Miraj Cinemas,Bangalore 134,Bangalore,Karnataka,,,
TH_3122,Miraj Cinemas,Meerut 398,Meerut,Uttar Pradesh,,,
TH_3123,INOX,Jodhpur 441,Jodhpur,Rajasthan,,,
TH_3124,Miraj Cinemas,Ajmer 372,Ajmer,Rajasthan,,,
TH_3125,Cinepolis,Kanpur 127,Kanpur,Uttar Pradesh,,,
TH_3126,INOX,Varanasi 466,Varanasi,Uttar Pradesh,,,
TH_3127,Carnival Cinemas,Chennai 136,Chennai,Tamil Nadu,,,
TH_3128,PVR Cinemas,Vadodara 181,Vadodara,Gujarat,,,
TH_3129,PVR Cinemas,Bhavnagar 492,Bhavnagar,Gujarat,,,
TH_3130,Miraj Cinemas,Asansol 23,Asansol,West Bengal,,,
TH_3131,Miraj Cinemas,Indore 458,Indore,Madhya Pradesh,,,
TH_3132,Cinepolis,Thane 63,Thane,Maharashtra,,,
TH_3133,Cinepolis,Jabalpur 72,Jabalpur,Madhya Pradesh,,,
TH_3134,Carnival Cinemas,Pune 425,Pune,Maharashtra,,,
TH_3135,PVR Cinemas,Asansol 286,Asansol,West Bengal,,,
TH_3136,Cinepolis,Kota 96,Kota,Rajasthan,,,
TH_3137,INOX,Chennai 74,Chennai,Tamil Nadu,,,
TH_3138,Miraj Cinemas,Salem 14,Salem,Tamil Nadu,,,
TH_3139,Wave Cinemas,Kanpur 423,Kanpur,Uttar Pradesh,,,
TH_3140,Miraj Cinemas,Agra 319,Agra,Uttar Pradesh,,,
TH_3141,Carnival Cinemas,Chennai 399,Chennai,Tamil Nadu,,,
TH_3142,Wave Cinemas,Surat 480,Surat,Gujarat,,,
TH_3143,Carnival Cinemas,Asansol 69,Asansol,West Bengal,,,
TH_3144,PVR Cinemas,Jaipur 498,Jaipur,Rajasthan,,,
TH_3145,Miraj Cinemas,Udaipur 336,Udaipur,Rajasthan,,,
TH_3146,Miraj Cinemas,Bhagalpur 484,Bhagalpur,Bihar,,,
TH_3147,Carnival Cinemas,Kanpur 202,Kanpur,Uttar Pradesh,,,
TH_3148,Wave Cinemas,Mangalore 365,Mangalore,Karnataka,,,
TH_3149,Carnival Cinemas,Kolkata 467,Kolkata,West Bengal,,,
TH_3150,INOX,Meerut 259,Meerut,Uttar Pradesh,,,
TH_3151,Miraj Cinemas,Bangalore 466,Bangalore,Karnataka,,,
TH_3152,Carnival Cinemas,Jodhpur 110,Jodhpur,Rajasthan,,,
TH_3153,Carnival Cinemas,Ahmedabad 407,Ahmedabad,Gujarat,,,
TH_3154,INOX,Jaipur 335,Jaipur,Rajasthan,,,
TH_3155,Carnival Cinemas,Nagpur 473,Nagpur,Maharashtra,,,
TH_3156,Carnival Cinemas,Durgapur 407,Durgapur,West Bengal,,,
TH_3157,INOX,Chennai 89,Chennai,Tamil Nadu,,,
TH_3158,INOX,Indore 5,Indore,Madhya Pradesh,,,
TH_3159,Miraj Cinemas,Gwalior 214,Gwalior,Madhya Pradesh,,,
TH_3160,Wave Cinemas,Jodhpur 306,Jodhpur,Rajasthan,,,
TH_3161,Carnival Cinemas,Gaya 194,Gaya,Bihar,,,
TH_3162,INOX,Jodhpur 298,Jodhpur,Rajasthan,,,
TH_3163,PVR Cinemas,Bhavnagar 316,Bhavnagar,Gujarat,,,
TH_3164,Carnival Cinemas,Siliguri 110,Siliguri,West Bengal,,,
TH_3165,Cinepolis,Indore 17,Indore,Madhya Pradesh,,,
TH_3166,PVR Cinemas,Ajmer 275,Ajmer,Rajasthan,,,
